GyroY,MagZ,AngY,MagX,MagY,AngX,AngZ,AccX,AccY,AccZ,Timestamp,GyroZ,GyroX,Tag
-25.75684,46.85833,-3.257446,-11.725,-80.50833,80.28259,-160.4608,-0.02734375,1.123535,-0.1201172,105562,0.42724609999999996,5.310059,1
-3.417969,-1.3,-1.571045,15.81667,0.6333333,83.5675,-160.4718,0.1025391,0.7055663999999999,0.1318359,107032,27.40479,-14.4043,1
-39.18457,-0.3333333,-4.54834,16.58333,3.733333,80.1123,-149.7876,-0.21728519999999998,1.010254,0.3193359,108522,31.79932,1.281738,1
-5.126953,1.016667,-1.741333,21.15,2.091667,80.26611,-151.6278,-0.11083979999999999,0.9077147,-0.02197266,109992,2.13623,5.432129,1
-18.9209,-1.666667,-1.516113,15.76667,-0.45,82.70508,-151.875,0.168457,0.7832030999999999,0.1279297,111572,20.75195,-11.04736,1
-11.96289,-0.8583333999999999,-3.856201,15.11667,3.275,79.67285,-145.3546,0.1762695,0.9472655999999999,0.37255859999999996,113072,-0.12207029999999999,-3.112793,1
-9.338379,42.75,-0.08239746,-4.491667,-84.01667,80.44739,-155.8575,0.1235352,1.010742,0.43457029999999996,114612,-27.58789,15.44189,1
6.530762,2.8,-3.136597,24.46667,5.425,77.83813,-150.282,0.2314453,0.8857421999999999,-0.06542969,116212,-7.080078,16.35742,1
-0.24414059999999999,-1.366667,-1.9885249999999999,14.85,0.8583333999999999,79.151,-147.9254,-0.1293945,0.8706056,0.1357422,117752,-13.00049,-16.8457,1
-25.39063,-0.7166667,-0.49438479999999996,16.68333,0.31666669999999997,80.00244,-154.3634,0.15869139999999998,0.7407227,0.1708984,119282,25.14648,-21.11816,1
-10.55908,-1.091667,-5.267944,13.325,2.483333,77.98096,-163.9929,0.1948242,0.9067383,0.24902339999999998,120902,-25.57373,8.972168,1
8.605957,-0.2833333,-0.2197266,15.24167,2.9333329999999997,81.50757,-159.2413,-0.05908203,0.8393556,0.21435549999999998,122512,-7.202148,-13.06152,1
-16.72363,-1.208333,-1.851196,15.05,5.35,79.7113,-149.5239,0.20166019999999998,1.137695,-0.04638672,124142,-5.371094,20.99609,1
-15.44189,1.5833329999999999,-1.9885249999999999,19.60833,-0.875,75.79468,-166.8329,-0.06201172,0.8725586,0.06103516,125772,4.272461,-10.98633,1
21.97266,-0.5916667,-3.043213,14.78333,0.6416666999999999,79.15649,-157.89,0.2529297,0.8168943999999999,0.1494141,127362,14.89258,0.1831055,1
-26.18408,-1.108333,-4.553833,14.56667,2.341667,79.89258,-161.6199,0.05712891,0.8930663999999999,0.2119141,128992,-35.52246,2.502441,1
-11.65771,-1.383333,-2.076416,15.075,1.158333,80.82092,-152.6056,0.1523438,0.8369141999999999,0.17041019999999998,130662,21.78955,-10.92529,1
12.20703,-2.533333,-4.921875,14.45833,2.691667,81.21643,-148.3978,-0.009765625,0.9711913999999999,0.1772461,132322,-10.37598,-9.70459,1
3.967285,39.54167,-1.049194,-1.683333,-84.41666,79.46411,-153.1824,0.015136720000000001,1.0,0.15820309999999999,133952,22.94922,0.9155272,1
-14.70947,0.2166667,-5.438232,14.51667,3.291667,79.14551,-151.6882,0.168457,0.8671875,0.40332029999999996,135602,11.65771,1.403809,1
2.319336,30.05833,0.2087402,0.7666666999999999,-81.55833,79.22241,-144.1241,-0.08544922,1.166992,0.2963867,137302,1.953125,5.493164,1
-0.42724609999999996,-2.125,-3.669434,13.375,2.383333,82.15027,-132.2095,0.1577148,0.9882812999999999,0.2202148,139042,-4.02832,1.89209,1
38.08594,21.71667,-2.999268,13.09167,-84.11667,79.16748,-119.9323,-0.04052734,0.8334961,0.02783203,140922,-1.220703,2.929688,1
-5.859375,2.916667,-2.318115,21.54167,8.241667,79.12354,-117.312,0.2109375,1.186523,-0.09521483,142772,-7.568359,8.361816,1
-3.601074,1.158333,-2.39502,20.18333,6.091667,78.73901,-108.2043,0.2045898,1.05127,-0.06982422,144492,2.746582,17.27295,1
5.004883,20.46667,-0.3131104,32.925,-84.53333,78.43689,-85.23193,0.11865229999999999,1.071289,0.39599609999999996,146252,-31.49414,17.21191,1
23.31543,1.291667,-2.8125,18.06667,3.033333,79.93103,-86.01196,-0.199707,1.837891,0.715332,148022,32.10449,-13.30566,1
11.1084,20.36667,-0.5383300999999999,32.94167,-84.475,78.52478,-89.3573,0.004882813000000001,1.103027,0.29443359999999996,149772,-8.483887,-5.737305,1
-18.61572,-1.191667,-3.938599,18.05,3.625,78.16223,-67.04956,-0.3999023,1.175781,0.4082031,151552,40.2832,14.5874,1
15.56396,-0.9833333999999999,-1.2854,14.04167,2.966667,82.46887,-80.93079,-0.0625,1.113281,0.168457,153342,0.4882813,-7.324219,1
-0.42724609999999996,-2.058333,-5.553589,14.741670000000001,1.933333,83.59497,-66.22559,0.08544922,1.043945,0.1181641,155142,-12.02393,-3.540039,1
-11.16943,-0.24166669999999998,-1.477661,14.95,2.725,80.36499,-80.14526,0.03320313,1.043945,0.1923828,156982,7.507324,-10.13184,1
-7.263184,-0.9833333999999999,-5.223999,15.5,3.375,81.13953,-67.1759,0.1289063,1.004395,0.31005859999999996,158782,-3.723145,-4.455566,1
7.93457,-0.47500000000000003,-1.5271000000000001,16.00833,3.875,80.45837,-72.57019,-0.09619142,0.8789062999999999,0.3671875,160602,-2.441406,7.629395,1
7.141113,1.85,-5.152588,18.20833,-2.283333,80.07385,-64.92371,0.1967773,0.8916016999999999,0.07373047,163422,-7.69043,2.01416,1
-7.141113,0.7833333,-2.872925,18.65,-0.5583332999999999,80.02441,-76.5802,0.03320313,0.8920897,-0.006347656,165272,3.90625,-17.63916,1
2.563477,0.5083333,-5.767822,17.05,-0.7000000000000001,80.74402,-67.46704,0.1533203,0.8808594,0.005371094000000001,167072,-6.652832,-13.97705,1
-7.93457,0.4333333,-2.37854,26.775,6.541667,78.71155,-70.58167,0.05615234,1.089355,-0.001464844,168952,-0.793457,1.037598,1
-29.11377,-0.7416667,-5.690918,16.7,4.591667,79.56299,-70.06531,0.1967773,0.9570312999999999,0.3764648,170842,13.79395,5.615234,1
0.12207029999999999,23.35833,-2.768555,36.03333,-90.01667,83.38623,-84.09485,0.1328125,0.9111328,0.137207,172772,28.86963,1.586914,1
-6.530762,24.08333,-4.301147,40.875,-86.06667,79.74426,-70.08728,0.01171875,0.9414062999999999,0.022460940000000002,174662,-6.530762,3.845215,1
-15.13672,1.35,-4.103394,23.3,6.408333,78.64014,-70.91125,0.1708984,1.052734,-0.07568359,176612,0.9765625,6.9580079999999995,1
1.708984,0.675,-3.158569,16.50833,5.425,77.53601,-71.33972,0.06445313,1.478516,0.5224609,178532,-15.86914,-7.751465,1
15.86914,-0.9,-6.745605,15.31667,2.991667,79.84863,-61.68274,0.1118164,0.9848633,0.2587891,180452,7.202148,-13.24463,1
37.47559,-0.35833329999999997,-2.9608149999999998,16.125,2.308333,83.5675,-52.01477,0.190918,0.9453125,0.19433589999999998,182382,14.95361,-8.361816,1
24.53613,-1.65,-2.373047,16.80833,4.375,80.02441,-35.40344,0.04345703,0.9697266999999999,0.2836914,184412,-6.286621,0.793457,1
31.98242,-0.2333333,-3.301392,17.18333,1.558333,85.69885,-32.26135,0.056640630000000004,1.013672,0.08496094,186342,1.220703,-0.5493163999999999,1
3.051758,38.49166,-3.284912,56.15833,-92.85,88.13232,-37.22168,0.078125,1.009766,0.07128906,188342,0.7324219,3.4790039999999998,1
7.019043,-0.675,-6.70166,17.99167,2.141667,86.73706,-16.16089,0.1733398,0.9741211,0.1303711,190302,6.408691,-6.04248,1
-6.835938,60.25834,-5.042725,58.44167,-95.16666,88.12683,1.939087,0.08837892,1.001953,0.10693359999999999,192292,0.06103516,-5.249023,1
19.40918,71.09167,-6.2677,52.925,-96.33334,86.67664,23.58215,0.07226563,1.00293,0.12402339999999999,194302,3.78418,-0.7324219,1
2.685547,0.025,-4.487915,17.45,0.9333332999999999,91.03821,9.365845,0.052734380000000004,1.015625,0.07080078000000001,196332,0.7324219,1.525879,1
-20.1416,-0.1833333,-3.988037,17.25833,1.525,90.0824,11.03577,0.06103516,1.007813,0.08935547,198342,-1.89209,-1.6479489999999999,1
0.9765625,0.15,-4.185791,17.25,1.616667,89.87366,6.866455,0.06933594,1.012695,0.09228517,200372,-0.06103516,0.4882813,1
-11.77979,0.1666667,-3.817749,17.4,1.383333,90.401,4.910889,0.08251953000000001,1.019043,0.10107419999999999,202392,-1.098633,2.075195,1
-0.12207029999999999,63.26667,-3.988037,57.68333,-95.44167,89.74731,6.256714,0.06787109,1.009766,0.08935547,204472,0.3051758,-0.06103516,1
-8.056641,69.46667,-5.20752,54.40833,-96.05833,89.07715,19.63257,0.04003906,1.016602,0.1293945,206602,-2.807617,1.6479489999999999,1
-5.249023,65.15,-4.279175,56.625,-95.73333,90.23071,9.547119,0.05712891,1.003418,0.09863281,208692,0.6713867,-0.42724609999999996,1
1.7700200000000001,64.23333,-4.570313,56.73333,-95.81667,89.81873,8.574829,0.07910156,1.024414,0.09619142,210822,0.0,-4.089355,1
17.45605,0.525,-5.009766,16.98333,2.0,87.72583,15.57312,0.06542969,1.01123,0.1025391,212992,4.821777,2.563477,1
-2.319336,-1.666667,-6.377563,17.375,1.95,90.78003,0.9008788999999999,0.1367188,1.027344,0.0859375,215142,-0.3051758,-8.605957,1
5.432129,62.56667,-7.377319,55.325,-96.9,91.52161,2.636719,0.1020508,1.018555,0.09033203000000001,217342,-1.098633,-0.8544921999999999,1
17.39502,-0.1166667,-5.234985,17.08333,2.066667,87.96753,8.563843,0.1040039,1.005371,0.11621089999999999,219522,0.7324219,-3.90625,1
-19.65332,-0.2833333,-4.229736,17.175,1.416667,91.13708,12.59033,0.1113281,1.016602,0.07958984,221712,0.6103516,1.037598,1
22.94922,0.1666667,-5.223999,16.93333,2.208333,88.48938,13.99658,0.04931641,0.9951171999999999,0.1201172,223962,5.615234,-4.760742,1
1.464844,-0.04166667,-4.740601,17.35833,0.7666666999999999,92.3291,8.783569,0.08837892,1.01709,0.04296875,226152,0.06103516,0.5493163999999999,1
0.06103516,-0.1666667,-4.405518,17.11667,1.3,90.47791,8.54187,0.06835938,1.016113,0.060546880000000004,228412,-0.12207029999999999,-1.586914,1
9.643555,66.08334,-4.53186,56.64167,-95.55,90.70862,8.552856,0.08398438,1.001953,0.078125,230762,1.464844,2.685547,1
-3.662109,-0.08333334,-5.092163,17.175,1.3,90.27466,11.12366,0.10498049999999999,1.019531,0.06933594,233012,-1.6479489999999999,-3.173828,1
8.300781,69.25,-7.410278,52.59167,-96.99167,90.03845,16.2323,0.1191406,1.012207,0.1025391,235182,-5.126953,5.92041,1
6.103516,-0.35000000000000003,-4.812012,17.28333,1.316667,91.54358,10.97534,0.1123047,1.01416,0.06542969,237452,-1.586914,-0.8544921999999999,1
10.92529,0.7166667,-4.037476,17.425,1.6,89.72534,11.76636,0.04345703,1.020996,0.1176758,239672,6.164551,15.13672,1
-30.70068,70.86667,-4.432983,54.76667,-95.525,90.65918,17.24854,0.07958984,1.015137,0.07373047,241912,-0.9155272,-3.540039,1
-15.19775,-0.2583333,-5.031738,17.29167,1.475,89.60999,38.34229,0.05029297,1.01123,0.08007813,244152,-0.06103516,-1.464844,1
2.258301,0.125,-4.454956,17.66667,1.433333,90.7196,19.35242,0.07519531,1.006836,0.08203125,246452,0.3051758,2.929688,1
22.3999,-1.558333,-4.42749,17.30833,2.241667,88.64868,20.81909,0.1157227,1.012695,0.1054688,248672,1.098633,-7.8125,1
6.9580079999999995,73.375,-7.03125,2.533333,-93.20834,80.96375,120.4651,0.056640630000000004,0.9780272,0.19726559999999999,250912,29.66309,-1.342773,1
-10.0708,0.04166667,-5.619507,15.19167,2.25,83.07312,92.98279,0.2871094,0.8095703,0.17431639999999998,253222,30.82275,-9.094238,1
-3.356934,1.358333,-5.498657,14.65833,-1.25,80.66711,84.50134,0.3198242,0.7075195,0.2353516,255572,10.43701,-23.98682,1
27.46582,-1.4583329999999999,-4.790039,14.83333,0.325,79.66187,99.84924,0.1132813,0.9047853,0.07421875,257872,16.35742,-1.220703,1
-8.178711,-0.8666667,-2.301636,13.95,1.891667,81.51306,91.18103,0.06689453000000001,0.8647461,0.16699219999999998,260212,26.67236,-3.967285,1
18.55469,-1.05,-4.031982,14.98333,0.075,80.37598,93.42224,0.24902339999999998,0.7807617,0.1650391,262492,15.38086,-15.31982,1
25.93994,1.658333,-4.213257,15.11667,-0.8333332999999999,77.60742,96.96533,-0.004882813000000001,0.9135742,0.01855469,264832,6.225586,11.35254,1
19.65332,2.766667,-4.9273679999999995,21.34167,1.425,76.6626,91.75781,0.1796875,0.8554687999999999,0.01953125,267182,-7.080078,6.347656,1
-1.8310549999999999,-1.4583329999999999,-3.790283,19.11667,2.65,81.95801,95.09766,-0.1416016,1.379883,0.2890625,269552,21.60645,8.605957,1
-68.11523,85.08334,-3.894653,26.88333,-94.025,82.93579,74.61914,-0.05224609,0.8198242,0.1474609,271952,-16.41846,-16.29639,1
-14.5874,0.1666667,-5.987549,16.56667,4.141667,84.18274,-85.53406,0.1533203,0.9882812999999999,0.3701172,274402,9.765625,4.943848,1
-17.15088,20.68333,-4.735107,39.41667,-88.80833,81.20544,-79.92004,-0.07177734,1.032715,-0.08691406,277102,-5.493164,12.63428,1
-13.61084,-0.2833333,-2.570801,17.475,1.616667,81.73279,-79.39819,0.19433589999999998,0.9565431,0.34912109999999996,279572,-20.01953,-1.281738,1
35.5835,-0.525,-4.229736,14.10833,0.125,79.38171,-85.12756,0.3056641,0.8764647,0.08691406,281962,11.23047,2.441406,1
21.42334,-0.03333333,-4.460449,31.13333,10.79167,76.5802,-77.55249,0.15478519999999998,1.074707,-0.01416016,284402,2.197266,13.06152,1
-18.12744,-0.8250000000000001,-4.608765,16.425,4.4,80.31006000000001,-73.59741,0.08935547,1.114258,0.3300781,286802,21.97266,11.65771,1
-17.45605,18.89167,-2.576294,29.18333,-84.20834,81.49658,-99.51965,-0.0004882813,1.011719,0.215332,289262,-18.9209,-3.90625,1
-22.52197,-2.191667,-7.981567,16.53333,2.316667,77.71179,-175.0012,0.14257809999999999,0.8398437999999999,0.1079102,292742,25.5127,0.1831055,1
-44.7998,-0.5916667,-4.438477,13.76667,2.716667,76.55273,98.64624,0.1157227,0.8251953,0.1801758,295162,13.00049,14.5874,1
29.29688,1.55,1.483154,18.11667,7.8,73.89404,99.77234,0.144043,1.450195,0.3618164,297632,-2.319336,7.141113,1
16.35742,0.17500000000000002,1.6754149999999999,17.15,6.833333,74.63013,101.9641,-0.10498049999999999,1.458496,0.5791016,300112,7.568359,13.67188,1
-10.68115,-0.40833329999999995,2.246704,15.775,8.291667,72.10327,107.677,0.2558594,1.435547,0.5126953,302612,-8.666992,2.13623,1
-20.56885,78.81667,-6.70166,11.46667,-94.61667,80.06836,96.79504,0.1835938,0.8642578,0.2275391,305182,25.20752,-23.55957,1
-31.55518,0.1,-1.691895,13.03333,3.225,72.54822,104.447,-0.060546880000000004,0.8618163999999999,0.35693359999999996,307762,14.83154,-11.2915,1
-33.75244,76.725,-8.525391,10.775,-94.80833,76.10229,93.90015,0.26269529999999996,1.021973,0.1401367,310342,13.42773,-18.85986,1
17.63916,0.01666667,-11.61255,19.925,5.541667,72.25708,97.27295,0.41162109999999996,1.013184,0.1123047,312982,-10.43701,5.554199,1
-17.8833,-0.15,-2.373047,16.14167,2.566667,81.79871,-91.81824,0.23779299999999998,0.9501953,0.1767578,315622,10.13184,-3.417969,1
15.44189,1.791667,-4.152832,12.73333,0.9,81.65588,-89.00024,0.2719727,0.746582,0.11083979999999999,318242,-3.967285,1.220703,1
4.150391,2.108333,-6.558838,12.84167,1.0,76.51978,-84.68262,0.15039059999999999,0.8740233,0.06933594,320872,-16.72363,5.859375,1
-3.2958979999999998,-1.35,-7.218018,17.85,3.175,77.63489,-101.5027,0.2075195,0.9775391999999999,0.1948242,323652,-12.51221,-11.84082,1
-22.3999,22.075,-5.427246,35.475,-89.09167,80.39246,-91.17554,0.08203125,0.6689453,0.015136720000000001,326376,-0.7324219,20.1416,1
-1.7700200000000001,-4.975,-0.9448242,15.45833,7.133333,71.75171,-94.77905,0.004394531,1.018555,0.39550779999999996,329122,-5.737305,-29.96826,1
-3.540039,15.50833,4.801025,40.55,-81.8,78.12927,-93.62,0.008300781,0.9755858,0.23730469999999998,331762,-3.234863,1.037598,1
-7.141113,14.05,-4.768066,31.51667,-81.4,76.68457,-97.43225,0.2041016,0.953125,0.2802734,334496,0.0,2.197266,-1
-7.507324,9.025,3.57605,40.21667,-72.375,67.35718,-92.99927,0.1640625,0.9101562999999999,0.515625,337142,-5.187988,9.887695,1
-21.66748,20.28333,-1.3623049999999999,36.75834,-87.3,82.58423,-98.14087,0.1416016,0.7802734,0.2119141,339822,5.615234,23.4375,1
1.708984,2.05,-1.5271000000000001,20.76667,1.6,83.18848,-99.46472,0.02832031,1.39209,0.1484375,342532,-9.460449,0.5493163999999999,1
64.81934,-0.24166669999999998,-8.800049,15.55833,1.125,84.2926,-51.53137,0.10058589999999999,1.027832,0.04052734,345222,0.3662109,-1.403809,1
19.104,74.36667,-5.273438,51.68333,-95.25,83.77075,10.54138,0.1577148,0.7133788999999999,0.04003906,347992,-17.15088,5.310059,1
64.94141,-0.5833332999999999,-4.65271,23.69167,5.116667,78.14026,17.77039,0.1103516,0.9306641999999999,0.02050781,350782,-1.89209,6.774902,1
-1.708984,-1.533333,-3.900146,17.46667,2.033333,83.21594,37.78198,0.09375000000000001,0.9907227999999999,0.1445313,353552,-4.211426,-12.02393,-1
62.07275,1.35,-3.301392,17.15833,4.108333,80.20569,75.65735,-0.03125,0.9755858,0.22216799999999998,356382,7.446289,16.17432,1
-18.55469,-0.35833329999999997,-2.230225,17.38333,1.133333,89.57153,38.902590000000004,0.09912108,1.024414,0.06542969,359212,-1.7700200000000001,-2.868652,1
0.6103516,0.0,-3.103638,17.21667,1.616667,89.22546,52.34436,0.048828130000000004,1.015625,0.09716797,362022,0.0,0.7324219,1
3.967285,73.61667,-1.8731689999999999,44.30833,-98.20834,79.53003,27.87781,0.11669919999999999,0.9775391999999999,0.2592773,364922,2.01416,18.49365,1
-10.55908,0.48333329999999997,-2.285156,17.18333,0.5416667,89.58801,43.09937,0.09277344,1.030762,0.06005859,367912,0.1831055,1.708984,1
0.8544921999999999,-0.008333334000000001,-3.488159,17.3,0.9166667,89.98352,39.10583,0.05908203,1.015137,0.05322266,370802,-0.1831055,0.0,1
0.4882813,64.05833,-1.422729,41.94167,-100.8333,68.14819,36.55151,0.07910156,0.8881836,0.4399414,373682,-7.568359,-31.00586,-1
-16.47949,0.2333333,17.51221,11.55833,8.708333,59.10095,48.70239,-0.3085938,0.4838867,0.4936523,376552,-8.300781,57.49512,1
0.3051758,-0.5166666999999999,-1.851196,16.98333,3.225,81.47461,21.11572,0.1118164,0.9497068999999999,0.1923828,379382,0.6713867,-6.347656,1
2.258301,0.0,-4.416504,17.15833,0.9416667,91.64246,27.22412,0.07910156,1.018555,0.05908203,382242,1.037598,0.42724609999999996,1
36.74316,-0.075,-3.922119,16.06667,3.55,85.73181,67.85156,-0.08447267,1.038574,0.2275391,385092,17.27295,12.93945,1
2.990723,-0.8666667,-6.525879,15.741670000000001,0.8,83.47961,90.21423,0.08740233,0.9008788999999999,0.10107419999999999,388012,6.164551,-3.417969,1
-60.11963,60.60833,-7.6739500000000005,51.83333,-94.79166,83.2489,-14.18884,0.2563477,0.9877931,0.1054688,390992,-12.51221,-13.12256,1
0.6713867,74.51667,-2.384033,55.81667,-90.08334,93.7793,-8.234253,0.03320313,1.016113,-0.09667969,394012,0.06103516,1.159668,1
-8.911133,55.775,-3.081665,57.85,-91.75833,82.01843,-26.19141,0.08642578000000001,0.9941405999999999,0.1181641,397032,3.356934,12.45117,1
